daydatetime,aver_speed_offset
2016-03-01 19:00:00,0.444062
2016-03-01 19:02:00,0.413322
2016-03-01 19:04:00,0.439015
2016-03-01 19:06:00,0.405772
2016-03-01 19:08:00,0.419877
2016-03-01 19:10:00,0.390301
2016-03-01 19:12:00,0.361873
2016-03-01 19:14:00,0.322437
2016-03-01 19:16:00,0.314471
2016-03-01 19:18:00,0.305109
2016-03-01 19:20:00,0.293983
2016-03-01 19:22:00,0.295821
2016-03-01 19:24:00,0.334036
2016-03-01 19:26:00,0.327779
2016-03-01 19:28:00,0.353295
2016-03-01 19:30:00,0.349167
2016-03-01 19:32:00,0.269203
2016-03-01 19:34:00,0.280193
2016-03-01 19:36:00,0.268381
2016-03-01 19:38:00,0.310476
2016-03-01 19:40:00,0.315191
2016-03-01 19:42:00,0.31526
2016-03-01 19:44:00,0.307322
2016-03-01 19:46:00,0.293484
2016-03-01 19:48:00,0.278752
2016-03-01 19:50:00,0.303753
2016-03-01 19:52:00,0.268978
2016-03-01 19:54:00,0.274232
2016-03-01 19:56:00,0.271782
2016-03-01 19:58:00,0.307399
2016-03-01 20:00:00,0.298509
2016-03-01 20:02:00,0.285046
2016-03-01 20:04:00,0.247347
2016-03-01 20:06:00,0.280792
2016-03-01 20:08:00,0.273286
2016-03-01 20:10:00,0.293559
2016-03-01 20:12:00,0.288353
2016-03-01 20:14:00,0.274568
2016-03-01 20:16:00,0.310972
2016-03-01 20:18:00,0.346696
2016-03-01 20:20:00,0.345693
2016-03-01 20:22:00,0.334256
2016-03-01 20:24:00,0.338227
2016-03-01 20:26:00,0.349981
2016-03-01 20:28:00,0.313574
2016-03-01 20:30:00,0.296262
2016-03-01 20:32:00,0.325809
2016-03-01 20:34:00,0.345553
2016-03-01 20:36:00,0.373302
2016-03-01 20:38:00,0.342862
2016-03-01 20:40:00,0.361471
2016-03-01 20:42:00,0.371958
2016-03-01 20:44:00,0.380551
2016-03-01 20:46:00,0.375993
